lastUpdateTime:1651328430259
14159899	 Hrebenshchykova, Yelyzaveta	 Hrebenshchykova, Yelyzaveta	UKR		9	2005	97	2159	0	0
14174669	 Hryzlova, Sofiia	 Hryzlova, Sofiia	UKR	wc	9	2004	80	2186	0	0
14200244	 Kasimdzhanov, Rustam	卡西姆扎诺夫	UZB	g	1	1979	82	2659	47	2700
14200937	 Gareev, Timur	加列耶夫	USA	g	6	1988	96	2653	96	2653
14200988	 Filippov, Anton	菲利波夫	UZB	g	0	1986	102	2652	102	2652
14204118	 Abdusattorov, Nodirbek	阿卜杜萨托洛夫	UZB	g	0	2004	80	2661	0	0
14400014	 Nikolic, Predrag	尼科里奇	BIH	g	0	1960	102	2652	104	2652
14400030	 Sokolov, Ivan	伊万-索科洛夫	NED	g	16	1968	94	2656	82	2663
14508150	 Saric, Ivan	萨里奇	CRO	g	17	1990	44	2693	72	2671
14534215	 Cvitan, Ena	 Cvitan, Ena	CRO	f	0	2001	43	2263	0	0
14602377	 Beliavsky, Alexander G	别利亚夫斯基	SLO	g	0	1953	101	2651	98	2651
14603853	 Lenic, Luka	列尼奇	SLO	g	2	1988	89	2659	89	2659
14611481	 Urh, Zala	 Urh, Zala	SLO	wm	5	2002	98	2159	0	0
24101605	 Artemiev, Vladislav	阿杰梅耶夫	RUS	g	0	1998	36	2700	0	0
24107581	 Predke, Alexandr	普里德科	FID	g	6	1994	48	2688	0	0
24112798	 Gordievsky, Dmitry	戈尔季耶夫斯基	RUS	g	9	1996	100	2653	0	0
24116068	 Giri, Anish	吉里	NED	g	6	1994	10	2761	14	2752
24125890	 Oparin, Grigoriy	奥帕林	FID	g	6	1997	51	2685	0	0
24126055	 Dubov, Daniil	杜波夫	RUS	g	6	1996	34	2702	0	0
24130737	 Fedoseev, Vladimir	费多谢耶夫	FID	g	0	1995	35	2701	82	2662
24133795	 Sarana, Alexey	萨拉纳	FID	g	0	2000	62	2675	0	0
24153648	 Obolentseva, Alexandra	 Obolentseva, Alexandra	RUS	wg	9	2001	25	2297	0	0
24171760	 Shuvalova, Polina	舒瓦洛娃	RUS	m	11	2001	1	2476	0	0
24173606	 Afonasieva, Anna	 Afonasieva, Anna	RUS	wm	11	2001	24	2298	0	0
24173770	 Goltseva, Ekaterina	 Goltseva, Ekaterina	RUS	f	11	2002	27	2295	0	0
24174041	 Maltsevskaya, Aleksandra	 Maltsevskaya, Aleksandra	RUS	wg	9	2002	16	2327	0	0
